68091,0
68102,1
68108,0
68135,1
68156,2
68214,3
68247,2
68268,1
68326,0
68338,1
68387,2
68400,3
68450,2
68499,1
68512,0
68523,1
68529,0
68655,1
68741,2
68767,1
68778,2
68784,1
68853,0
69101,1
69213,0
69224,1
69230,0
69272,1
69383,2
69384,1
69480,2
69491,3
69495,2
69506,3
69512,2
69583,3
69592,2
69603,1
69603,0
69603,1
69603,2
69609,1
69658,2
69715,1
69770,0
69895,1
70007,0
70299,1
70317,2
70411,1
70429,0
70440,1
70446,0
70457,1
70536,2
70569,1
70597,2
70648,1
70659,2
70665,1
70709,0
70720,1
70726,0
70841,1
70953,0
70982,1
70983,2
71041,3
71094,2
71095,1
71095,0
71096,1
71106,2
71112,1
71165,2
71208,1
71208,0
71208,1
71242,2
71254,3
71320,2
71354,1
71366,0
71377,1
71383,0
71517,1
71568,2
71629,1
71680,0
71691,1
71697,0
71983,1
72089,2
72095,1
72201,0
72212,1
72218,0
72245,1
72338,2
72352,3
72357,2
72420,3
72450,2
72464,1
72485,2
72532,1
72597,0
72608,1
72614,0
72732,1
72844,0
72855,1
72861,0
73146,1
73189,2
73258,1
73258,0
73259,1
73269,2
73275,1
73284,2
73371,1
73396,0
73398,1
73459,2
73510,1
73571,0
73668,1
73780,0
73799,1
73825,2
73911,1
73922,2
73923,3
73928,2
73937,1
74035,0
74045,1
74046,2
74052,1
74059,2
74116,3
74157,2
74168,3
74171,2
74174,1
74228,0
74245,1
74357,0
74364,1
74420,2
74476,1
74532,0
74800,1
74912,0
74941,1
75053,0
75072,1
75165,2
75169,3
75184,2
75237,3
75277,2
75277,1
75277,2
75281,1
75288,2
75294,1
75327,2
75389,1
75389,0
75389,1
75400,2
75406,1
75501,0
75584,1
75696,0
75998,1
76110,0
76131,1
76235,2
76243,1
76254,2
76260,1
76296,2
76347,1
76408,0
76505,1
76617,0
76628,1
76634,0
76641,1
76692,2
76753,1
76785,2
76804,1
76804,0
76805,1
76896,2
76897,3
76917,2
76917,1
76917,2
76963,3
77009,2
77029,1
77040,2
77046,1
77075,0
77082,1
77194,0
77205,1
77211,0
77231,1
77257,2
77343,1
77354,2
77360,1
77369,0
77627,1
77739,0
77750,1
77756,0
77758,1
77870,0
77889,1
78001,0
78006,1
78007,2
78012,3
78018,2
78118,1
78119,0
78129,1
78135,0
78139,1
78236,2
78251,1
78348,0
78431,1
78543,0
78825,1
78937,0
78983,1
79042,2
79095,1
79123,2
79154,1
79165,2
79171,1
79235,0
79246,1
79252,0
79367,1
79479,0
79508,1
79519,2
79620,1
79631,0
79632,1
79642,2
79648,1
79714,2
79744,1
79779,2
79810,3
79826,2
79891,1
79922,0
79933,1
79934,2
79939,1
80046,0
80074,1
80093,2
80186,1
80197,2
80203,1
80205,0
80519,1
80595,2
80631,1
80707,0
80718,1
80724,0
80741,1
80824,2
80853,1
80868,2
80936,1
80966,2
80980,1
81063,2
81078,1
81175,0
81186,1
81192,0
81248,1
81360,0
81371,1
81377,0
81642,1
81754,0
81765,1
81771,0
81830,1
81914,2
81942,1
81942,0
81943,1
81995,2
82055,1
82107,0
82184,1
82296,0
82325,1
82361,2
82437,1
82448,2
82449,3
82454,2
82473,1
82551,2
82561,1
82572,2
82578,1
82626,2
82663,1
82674,2
82680,1
82682,2
82738,1
82761,2
82794,1
82873,0
82930,1
82946,2
83042,1
83058,0
83336,1
83448,0
83457,1
83568,2
83569,1
83680,0
83681,1
83715,2
83793,1
83803,2
83804,3
83810,2
83827,1
83905,2
83915,1
83926,2
83932,1
84017,0
84140,1
84252,0
84494,1
84606,0
84667,1
84779,0
84790,1
84790,2
84796,1
84812,2
84902,1
84924,0
85021,1
85133,0
85144,1
85150,0
85187,1
85198,2
85299,1
85310,0
85311,1
85413,2
85423,1
85473,2
85525,1
85549,2
85585,1
85596,2
85602,1
85608,2
85661,1
85720,0
85731,1
85737,0
85757,1
85773,2
85869,1
85880,2
85885,1
85886,0
86163,1
86275,0
86286,1
86292,0
86294,1
86395,2
86406,1
86507,0
86518,1
86524,0
86552,1
86563,2
86645,3
86664,2
86664,1
86665,2
86675,3
86681,2
86742,3
86757,2
86777,1
86854,0
86967,1
87079,0
87331,1
87443,0
87539,1
87627,2
87651,1
87659,2
87739,1
87750,2
87756,1
87771,0
87782,1
87788,0
87903,1
88004,2
88015,3
88015,2
88116,1
88127,0
88138,1
88144,0
88148,1
88260,0
88260,1
88345,2
88372,1
88386,2
88457,1
88498,0
88500,1
88509,2
88515,1
88600,2
88612,1
88649,2
88712,1
88723,2
88729,1
88761,0
89005,1
89117,0
89121,1
89233,0
89237,1
89244,2
89250,1
89349,0
89424,1
89482,2
89492,3
89536,2
89536,1
89537,2
89589,3
89594,2
89649,1
89694,2
89701,1
89712,2
89718,1
89794,2
89806,1
89906,0
89917,1
89923,0
90168,1
90280,0
90291,1
90297,0
90356,1
90468,0
90501,1
90613,0
90740,1
90841,2
90852,1
90877,2
90953,1
90964,2
90970,1
90975,2
90989,1
91087,0
91097,1
91098,2
91104,1
91172,2
91209,1
91220,2
91226,1
91228,2
91284,1
91327,2
91340,1
91340,0
91341,1
91453,0
91462,1
91476,2
91574,1
91588,0
91832,1
91944,0
91973,1
91983,2
92084,3
92085,2
92095,1
92196,0
92241,1
92349,2
92353,1
92384,2
92431,3
92461,2
92472,3
92478,2
92496,1
92507,2
92513,1
92531,2
92543,1
92643,0
93030,1
93142,0
93173,1
93285,0
93296,1
93302,0
93338,1
93450,0
93577,1
93689,0
93700,1
93706,0
93714,1
93723,2
93826,1
93827,2
93835,1
93939,0
93989,1
93999,2
94065,3
94101,2
94111,1
94122,2
94128,1
94177,0
94178,1
94289,2
94290,1
94301,2
94307,1
94313,2
94401,1
94425,0
94436,1
94442,0
94679,1
94790,2
94791,1
94802,2
94808,1
94830,2
94902,1
94911,2
94942,1
95023,0
95034,1
95040,0
95078,1
95190,0
95191,1
95201,2
95207,1
95226,2
95268,3
95303,2
95338,1
95358,2
95380,1
95470,0
95481,1
95487,0
95897,1
96009,0
96035,1
96147,0
96175,1
96287,0
96298,1
96304,0
96439,1
96551,0
96561,1
96570,2
96673,1
96674,2
96682,1
96684,2
96690,1
96786,0
96836,1
96861,2
96882,3
96948,2
96973,1
96994,0
97005,1
97011,0
97040,1
97126,2
97152,1
97155,2
97238,1
97249,2
97255,1
97267,0
97521,1
97607,2
97633,1
97647,2
97719,1
97730,2
97736,1
97759,0
97770,1
97776,0
97783,1
97895,0
97920,1
98018,2
98032,1
98043,2
98085,3
98130,2
98155,1
98197,0
98208,1
98214,0
98220,1
98332,0
98714,1
98826,0
98837,1
98843,0
98892,1
99004,0
99017,1
99129,0
99256,1
99368,0
99387,1
99403,2
99499,1
99510,2
99511,3
99515,2
99516,1
99623,0
99634,1
99640,0
99703,1
99718,2
99774,3
99815,2
99815,1
99816,2
99826,3
99830,2
99832,1
99877,2
99928,1
99972,2
99978,3
99989,2
100084,1
100084,0
100084,1
100196,0
100358,1
100470,0
100479,1
100529,2
100591,1
100600,2
100641,1
100712,0
100767,1
100870,2
100875,3
100879,2
100957,3
100982,2
100987,1
100993,2
100998,3
100999,2
100999,1
101000,2
101006,1
101037,2
101069,1
101149,0
101566,1
101678,0
101739,1
101834,2
101851,1
101862,2
101868,1
101946,0
102083,1
102195,0
102206,1
102212,0
102229,1
102230,2
102341,1
102342,0
102393,1
102505,0
102545,1
102555,2
102657,1
102663,2
102667,1
102678,2
102684,1
102724,2
102775,1
102819,2
102836,1
102836,0
102836,1
102847,2
102853,1
102901,2
102948,1
102959,2
102965,1
103013,0
103205,1
103296,2
103317,1
103328,2
103334,1
103376,2
103408,1
103427,2
103488,1
103539,0
103550,1
103556,0
103584,1
103696,0
103707,1
103712,2
103713,1
103729,2
103794,3
103824,2
103824,1
103825,2
103884,3
103906,2
103937,1
103996,0
104007,1
104013,0
104383,1
104495,0
104591,1
104701,2
104703,1
104813,0
104824,1
104830,0
104945,1
105046,2
105047,3
105057,2
105158,1
105159,0
105170,1
105176,0
105220,1
105332,0
105372,1
105427,2
105484,1
105490,2
105539,1
105566,2
105602,1
105613,2
105619,1
105678,0
105688,1
105748,2
105800,1
105860,0
105871,1
105877,0
106057,1
106133,2
106169,1
106243,2
106245,1
106256,2
106262,1
106269,2
106355,1
106366,2
106372,1
106381,0
106456,1
106559,2
106568,1
106631,2
106642,3
106671,2
106736,3
106743,2
106754,1
106754,2
106760,1
106848,0
107210,1
107322,0
107333,1
107339,0
107448,1
107560,0
107573,1
107685,0
107802,1
107863,2
107914,1
107929,2
107975,1
107986,2
107992,1
108041,0
108087,1
108189,2
108199,1
108210,2
108216,1
108244,2
108301,1
108301,0
108302,1
108312,2
108318,1
108362,2
108413,3
108414,2
108474,1
108505,2
108525,1
108617,0
108620,1
108732,0
108894,1
108985,2
109006,1
109085,2
109097,1
109116,2
109197,1
109228,0
109283,1
109386,2
109395,1
109395,0
109396,1
109469,2
109503,3
109508,2
109508,1
109509,2
109519,3
109525,2
109553,3
109615,2
109621,1
109621,0
109622,1
109632,2
109638,1
109734,0
110052,1
110164,0
110265,1
110377,0
110388,1
110390,2
110394,1
110502,0
110629,1
110735,2
110741,1
110746,2
110752,3
110758,2
110764,3
110847,2
110858,1
110876,0
110929,1
111041,0
111051,1
111129,2
111163,1
111209,2
111241,1
111250,2
111252,3
111258,2
111321,1
111332,2
111362,1
111373,2
111379,1
111444,0
111455,1
111457,2
111461,1
111569,0
111721,1
111812,2
111833,1
111844,2
111850,1
111912,2
111924,1
111943,2
112024,1
112055,0
112066,1
112072,0
112110,1
112222,0
112233,1
112238,2
112239,1
112320,2
112350,1
112351,2
112432,1
112432,0
112433,1
112469,2
112538,3
112545,2
112581,1
112592,2
112598,1
112650,0
113137,1
113227,2
113249,1
113339,0
113350,1
113356,0
113491,1
113572,2
113573,3
113601,4
113603,3
113684,2
113684,1
113684,2
113685,1
113696,2
113702,1
113776,2
113796,1
113807,2
113813,1
113888,0
113908,1
113991,2
114020,1
114036,2
114103,1
114142,2
114148,1
114159,2
114165,1
114174,2
114254,1
114286,0
114314,1
114426,0
114437,1
114443,0
114583,1
114629,2
114695,1
114739,2
114741,1
114752,2
114758,1
114851,0
114862,1
114868,0
114982,1
115085,2
115094,1
115187,2
115197,1
115270,2
115299,1
115310,2
115316,1
115321,2
115382,1
115385,2
115433,1
115497,0
115984,1
116069,2
116096,1
116181,0
116318,1
116381,2
116419,3
116430,2
116435,3
116493,2
116493,1
116493,2
116531,1
116536,2
116542,3
116548,2
116593,3
116605,2
116648,1
116705,0
116716,1
116722,0
116725,1
116828,2
116837,1
116848,2
116854,1
116888,2
116940,1
116959,2
116991,3
117000,2
117000,1
117001,2
117103,1
117113,0
117156,1
117268,0
117511,1
117601,2
117623,1
117713,0
117829,1
117922,2
117941,1
118034,0
118045,1
118049,2
118051,1
118097,2
118158,3
118161,2
118209,1
118220,2
118226,1
118232,2
118270,1
118344,0
118355,1
118361,0
118821,1
118933,0
118936,1
118944,2
118950,1
119048,0
119145,1
119248,2
119257,1
119268,2
119274,1
119281,2
119330,3
119360,2
119371,3
119377,2
119383,3
119393,2
119442,1
119455,2
119495,1
119567,0
119587,1
119645,2
119699,1
119705,2
119757,1
119768,2
119774,1
119817,0
119818,1
119838,2
119930,1
119941,2
119947,1
119950,0
119961,1
119967,0
120003,1
120115,0
120358,1
120438,2
120470,1
120550,0
120656,1
120768,0
120779,1
120785,0
120794,1
120876,2
120906,1
120969,2
120985,3
120988,2
121081,1
121097,0
121108,1
121114,0
121124,1
121236,0
121683,1
121689,2
121763,3
121795,2
121801,1
121812,2
121818,1
121875,0
121886,1
121892,0
122007,1
122090,2
122098,3
122119,2
122147,3
122202,2
122210,1
122210,0
122210,1
122272,2
122322,1
122333,2
122339,1
122384,0
122424,1
122497,2
122536,1
122542,2
122609,1
122654,0
122665,1
122670,2
122671,1
122700,2
122782,1
122812,0
122840,1
122952,0
122963,1
122969,0
123195,1
123285,2
123307,1
123318,2
123324,1
123397,0
123408,1
123414,0
123498,1
123610,0
123611,1
123703,2
123723,1
123786,2
123815,1
123815,0
123816,1
123826,2
123827,3
123832,2
123928,1
123928,0
123929,1
123941,2
124041,1
124041,0
124041,1
124153,0
124530,1
124561,2
124635,3
124642,2
124642,1
124643,2
124673,1
124755,0
124834,1
124915,2
124927,3
124946,2
125027,1
125038,2
125039,1
125044,0
125082,1
125109,2
125194,1
125221,0
125232,1
125238,0
125241,1
125344,2
125353,1
125364,2
125370,1
125434,2
125456,1
125487,2
125517,3
125546,2
125599,1
125629,0
125682,1
125794,0
126047,1
126147,2
126159,1
126259,0
126315,1
126427,0
126428,1
126540,0
126551,1
126557,0
126565,1
126633,2
126677,1
126745,0
126756,1
126762,0
126766,1
126878,0
126888,1
127000,0
127011,1
127017,0
127377,1
127398,2
127489,1
127490,2
127500,3
127506,2
127510,1
127602,0
127651,1
127744,2
127763,1
127767,2
127774,3
127780,2
127856,1
127867,2
127873,1
127879,0
127909,1
128001,2
128021,1
128113,0
128113,1
128191,2
128225,1
128261,2
128303,1
128304,2
128314,3
128320,2
128334,3
128373,2
128373,1
128373,0
128374,1
128374,2
128486,1
128486,0
128486,1
128497,2
128499,3
128503,2
128598,1
128598,0
128598,1
128609,2
128615,1
128710,0
128864,1
128974,2
128976,1
129086,0
129152,1
129264,0
129275,1
129281,0
129290,1
129402,0
129402,1
129495,2
129514,1
129603,2
129607,1
129715,0
129726,1
129730,2
129732,1
129842,0
130219,1
130235,2
130307,3
130331,2
130331,1
130332,2
130347,1
130358,2
130364,1
130444,0
130455,1
130461,0
130523,1
130596,2
130614,3
130635,2
130708,1
130726,0
130726,1
130838,0
130848,1
130849,2
130855,1
130940,2
130960,1
131043,2
131052,1
131052,0
131053,1
131088,2
131165,1
131200,0
131211,1
131217,0
131246,1
131328,2
131358,1
131435,2
131440,1
131547,0
131558,1
131564,0
131711,1
131811,2
131823,1
131834,2
131840,1
131923,0
131934,1
131940,0
132044,1
132137,2
132156,1
132229,2
132249,1
132312,2
132341,1
132352,2
132358,1
132424,0
132455,1
132567,0
132567,1
132679,0
133036,1
133107,2
133148,1
133204,2
133219,1
133316,0
133360,1
133431,2
133433,3
133472,2
133472,1
133473,2
133543,1
133554,2
133560,1
133568,2
133585,1
133680,0
133787,1
133880,2
133899,1
133910,2
133916,1
133992,0
134850,1
134962,0
134973,1
134979,0
135074,1
135186,0
135421,1
135533,0
136224,1
136314,2
136336,1
136347,2
136353,1
136426,0
136437,1
136443,0
136539,1
136551,2
136649,3
136651,2
136662,3
136663,2
136668,1
136697,2
136761,1
136809,0
136820,1
136826,0
136998,1
137110,0
137121,1
137127,0
137425,1
137530,2
137531,3
137537,2
137642,1
137643,0
137653,1
137659,0
137692,1
137753,2
137804,1
137804,0
137804,1
137875,2
137891,3
137916,2
137916,1
137917,2
137927,3
137933,2
138003,1
138029,0
138268,1
138380,0
138444,1
138556,0
138594,1
138706,0
139032,1
139076,2
139144,1
139176,2
139188,1
139270,2
139288,1
139330,2
139368,3
139382,2
139391,3
139442,2
139476,3
139480,2
139503,1
139588,0
139589,1
139701,0
139880,1
139992,0
140262,1
140298,2
140317,3
140372,4
140374,3
140398,4
140410,3
140429,2
140429,1
140429,2
140510,1
140521,2
140527,1
140541,0
140559,1
140646,2
140671,1
140728,2
140744,3
140758,2
140758,1
140759,2
140840,1
140851,2
140857,1
140871,0
140882,1
140888,0
141105,1
141217,0
141228,1
141234,0
141311,1
141411,2
141423,1
141434,2
141440,1
141523,0
141534,1
141540,0
141899,1
141903,2
141993,3
142011,2
142015,1
142105,0
142107,1
142177,2
142185,3
142219,2
142246,3
142248,4
142289,3
142289,2
142290,3
142297,2
142300,3
142306,2
142308,3
142313,4
142314,3
142360,2
142402,1
142406,2
142425,1
142436,2
142442,1
142518,0
142727,1
142760,2
142839,1
142872,0
143074,1
143109,2
143122,3
143165,4
143184,5
143186,4
143221,3
143221,2
143222,3
143232,4
143238,3
143270,4
143276,5
143277,4
143277,3
143278,4
143288,5
143294,4
143334,3
143334,2
143334,3
143386,4
143388,3
143390,2
143401,3
143407,2
143446,1
143498,0
143509,1
143515,0
143590,1
143601,2
143702,1
143713,0
143766,1
143878,0
143901,1
143947,2
144013,1
144059,0
144118,1
144163,2
144230,1
144253,2
144275,1
144365,0
144619,1
144726,2
144731,1
144731,0
144732,1
144750,2
144800,3
144810,4
144844,3
144855,4
144861,3
144862,2
144873,3
144879,2
144912,1
144922,0
144933,1
144934,2
144939,1
145027,2
145039,3
145046,2
145057,3
145063,2
145085,3
145139,2
145151,1
145157,2
145165,3
145197,2
145208,3
145214,2
145223,3
145269,2
145277,1
145307,2
145335,1
145346,2
145352,1
145419,0
145483,1
145544,2
145587,3
145595,2
145656,1
145667,2
145673,1
145699,0
145911,1
145951,2
146007,3
146023,2
146034,3
146039,4
146040,3
146063,2
146063,1
146063,0
146063,1
146064,2
146120,3
146143,4
146151,5
146175,4
146175,3
146175,2
146176,3
146176,4
146232,3
146248,4
146255,3
146266,4
146272,3
146288,2
146288,1
146288,2
146360,1
146400,0
146427,1
146438,2
146539,1
146550,0
146603,1
146715,0
146738,1
146794,2
146850,1
146906,0
146935,1
147010,2
147047,1
147070,2
147122,1
147182,0
147436,1
147548,0
147584,1
147592,2
147627,3
147672,4
147696,3
147704,2
147739,1
147784,0
147796,1
147874,2
147876,3
147908,2
147908,1
147908,2
147957,3
147974,4
147986,3
148012,4
148020,3
148069,2
148069,1
148070,2
148085,3
148086,2
148097,3
148103,2
148144,3
148182,2
148197,1
148256,0
148350,1
148404,2
148416,3
148462,2
148516,1
148527,2
148528,1
148533,0
148763,1
148778,2
148875,1
148890,0
148900,1
148937,2
148993,3
149012,2
149035,3
149049,2
149105,1
149115,2
149116,3
149122,2
149135,3
149147,2
149147,1
149148,2
149247,1
149258,2
149260,1
149264,0
149265,1
149294,2
149377,1
149388,2
149394,1
149406,0
149417,1
149420,2
149423,1
149532,0
149543,1
149549,0
149565,1
149631,2
149677,1
149688,2
149694,1
149743,0
149754,1
149760,0
149762,1
149827,2
149874,1
149885,2
149891,1
149917,2
149939,1
149950,2
149956,1
150029,0
150040,1
150046,0
150253,1
150365,0
150376,1
150382,0
150419,1
150421,2
150444,3
150531,2
150533,1
150539,2
150556,1
150567,2
150573,1
150643,2
150651,1
150721,2
150725,3
150755,2
150784,3
150816,4
150833,3
150837,2
150844,3
150848,4
150850,3
150850,2
150851,3
150857,2
150896,1
150896,0
150897,1
150897,2
150902,3
150961,4
151009,3
151009,2
151009,1
151010,2
151014,1
151020,2
151026,1
151122,0
151133,1
151139,0
151157,1
151253,2
151266,3
151269,2
151280,3
151286,2
151365,1
151378,0
151610,1
151645,2
151722,1
151737,2
151757,1
151768,2
151774,3
151774,2
151849,1
151860,2
151865,3
151866,2
151872,3
151886,2
151886,1
151886,2
151897,3
151903,2
151977,1
151977,2
151995,3
151998,2
152089,1
152107,0
152118,1
152124,0
152127,1
152156,2
152239,1
152262,2
152268,1
152374,0
152437,1
152473,2
152549,1
152585,0
152634,1
152669,2
152746,1
152779,2
152781,1
152891,0
153095,1
153207,0
153246,1
153268,2
153326,3
153358,2
153366,3
153369,4
153375,3
153380,2
153391,3
153397,2
153438,1
153478,0
153480,1
153489,2
153495,1
153590,2
153592,1
153603,2
153609,1
153613,2
153651,3
153702,2
153719,3
153724,4
153725,3
153725,2
153725,3
153749,4
153831,3
153836,2
153837,1
153842,2
153848,1
153848,2
153854,1
153861,0
153862,1
153974,0
153999,1
154083,2
154090,3
154111,2
154111,1
154112,2
154202,1
154213,2
154219,1
154224,0
154447,1
154507,2
154559,1
154570,2
154576,1
154609,2
154619,1
154646,2
154702,3
154713,4
154721,3
154721,2
154722,3
154804,4
154814,3
154825,2
154834,1
154836,2
154837,3
154842,2
154916,1
154949,0
154954,1
155023,2
155066,1
155099,2
155135,1
155135,0
155136,1
155248,0
155254,1
155290,2
155366,1
155402,0
155491,1
155516,2
155603,1
155616,2
155628,1
155728,0
155922,1
156034,0
156108,1
156110,2
156153,3
156220,2
156222,1
156228,2
156265,1
156340,0
156352,1
156437,2
156440,3
156464,2
156541,3
156549,2
156552,1
156587,2
156591,3
156596,4
156653,3
156664,4
156670,3
156699,2
156703,1
156708,0
156729,1
156841,0
156846,1
156949,2
156958,1
156962,2
157061,1
157072,2
157074,1
157078,0
157309,1
157334,2
157421,1
157446,0
157446,1
157549,2
157558,1
157585,2
157589,3
157621,4
157661,3
157672,4
157678,3
157684,4
157697,3
157701,2
157733,1
157744,2
157750,1
157771,2
157796,1
157883,0
157890,1
157894,2
157900,1
157973,2
158002,1
158013,2
158019,1
158071,2
158085,1
158096,2
158102,1
158127,2
158183,1
158194,2
158200,1
158239,0
158250,1
158256,0
158318,1
158353,2
158430,1
158441,2
158447,1
158465,0
158476,1
158482,0
158483,1
158595,0
158606,1
158612,0
158749,1
158861,0
158872,1
158878,0
158927,1
158935,2
158990,3
159039,2
159047,1
159055,2
159102,1
159113,2
159119,1
159167,0
159199,1
159277,2
159294,3
159311,2
159389,1
159393,2
159400,3
159406,2
159406,1
159414,2
159417,3
159418,4
159423,3
159423,4
159505,3
159526,2
159526,1
159527,2
159530,1
159546,2
159639,1
159650,2
159656,1
159658,0
159669,1
159675,0
159713,1
159799,2
159811,3
159825,2
159836,3
159842,2
159911,1
159923,0
160126,1
160161,2
160238,1
160273,0
160284,1
160290,0
160293,1
160391,2
160402,3
160405,2
160416,3
160422,2
160426,3
160463,4
160503,3
160514,2
160538,1
160549,2
160551,3
160555,2
160575,1
160663,0
160663,1
160674,2
160680,1
160762,2
160775,1
160825,2
160874,1
160923,2
160937,1
160969,2
161035,1
161035,0
161036,1
161148,0
161170,1
161215,2
161282,1
161327,0
161355,1
161467,0
161591,1
161703,0
161754,1
161772,2
161842,3
161866,2
161877,3
161883,2
161884,1
161892,2
161895,3
161901,2
161954,1
162004,0
162015,1
162016,2
162021,1
162119,2
162128,1
162128,0
162128,1
162136,2
162139,3
162145,2
162154,3
162230,4
162240,3
162248,2
162261,3
162266,2
162285,3
162342,2
162373,1
162384,2
162388,3
162389,4
162390,3
162397,2
162408,3
162414,2
162500,1
162501,0
162555,1
162616,2
162638,3
162667,2
162667,1
162668,2
162750,1
162780,0
162791,1
162797,0
162963,1
163003,2
163063,3
163075,2
163086,3
163092,2
163115,1
163165,2
163175,1
163228,2
163249,3
163277,2
163298,3
163340,2
163361,1
163372,2
163378,1
163410,0
163413,1
163490,2
163525,1
163599,2
163602,1
163662,2
163711,1
163770,2
163774,1
163882,0
164007,1
164082,2
164119,1
164182,2
164194,1
164294,0
164428,1
164540,0
164626,1
164634,2
164679,3
164734,4
164738,3
164746,2
164791,1
164846,0
164858,1
164945,2
164970,1
164971,2
164973,3
165057,2
165057,1
165058,2
165077,3
165085,2
165133,3
165137,4
165170,3
165170,2
165171,3
165181,4
165187,3
165189,2
165189,1
165189,2
165200,3
165206,2
165215,3
165226,4
165283,3
165301,2
165327,1
165338,0
165422,1
165455,2
165510,3
165534,2
165567,1
165567,0
165567,1
165578,2
165584,1
165679,0
165825,1
165840,2
165930,3
165937,2
165937,1
165938,2
165992,3
166042,2
166050,1
166053,2
166055,3
166059,2
166104,1
166111,2
166165,3
166167,2
166178,3
166184,2
166223,1
166223,0
166224,1
166260,2
166327,3
166336,2
166372,1
166436,2
166439,1
166450,2
166456,1
166499,2
166548,1
166559,2
166565,1
166611,0
166617,1
166622,2
166628,1
166729,0
166740,1
166746,0
166844,1
166909,2
166956,1
166967,2
166973,1
167021,0
167032,1
167038,0
167049,1
167161,0
167172,1
167178,0
167295,1
167407,0
167418,1
167424,0
167451,1
167453,2
167496,3
167551,4
167563,3
167565,2
167608,1
167608,0
167608,1
167619,2
167625,1
167705,2
167720,1
167782,2
167790,3
167817,2
167894,1
167902,0
167905,1
167910,2
167911,1
167913,2
167919,1
167929,2
167988,3
168016,4
168022,3
168022,2
168022,1
168023,2
168023,3
168042,4
168063,5
168128,4
168135,3
168135,2
168135,3
168154,2
168165,3
168171,2
168175,1
168186,2
168192,1
168247,0
168289,1
168307,2
168401,1
168404,2
168412,3
168418,2
168419,1
168516,0
168692,1
168775,2
168802,3
168804,2
168804,1
168805,2
168819,3
168897,4
168914,3
168917,2
168928,3
168931,2
168934,1
168938,2
168942,3
168948,2
169009,1
169050,0
169081,1
169107,2
169189,3
169193,2
169204,3
169210,2
169219,1
169230,2
169236,1
169298,2
169301,1
169351,2
169410,1
169463,0
169489,1
169601,0
169696,1
169801,2
169808,1
169901,2
169913,1
170013,0
170157,1
170269,0
170270,1
170288,2
170338,3
170382,2
170382,1
170383,2
170393,3
170399,2
170400,1
170411,2
170417,1
170425,2
170495,1
170532,2
